people_ID,Infect_prob
13254.0,47.35613606264898
13255.0,50.39242907603349
13256.0,47.9646772838607
13257.0,49.89134752917747
13258.0,62.44442162875625
13259.0,48.12049810470984
,50.089527965541585
13261.0,50.02400367715543
13262.0,50.184674377714764
,50.099977754539744
13264.0,49.89134752917747
13265.0,49.44059092439377
13266.0,59.82869870293511
,63.53373497617316
13268.0,47.509670511455845
13269.0,47.47929391623502
,48.02460065070603
13271.0,47.506252858751466
13272.0,63.136725258205
,50.328523319424185
13274.0,60.396018888805884
13275.0,59.149643458110376
13276.0,50.07544370377915
,50.01901784391634
,47.963376570881486
13279.0,48.02460065070603
,47.55585614050377
13281.0,62.724869896485146
13282.0,50.336278375060296
,63.42069402838334
,46.868384435371816
13285.0,48.52097063206472
,50.39242907603349
,50.16538141340617
,47.486595072730346
,50.065644157875376
,47.4981996392573
13291.0,60.93797856248712
13292.0,49.49662900636364
13293.0,62.14854024347212
13294.0,50.065644157875376
13295.0,47.516003057372096
,50.16538141340617
13297.0,50.02400367715543
,47.65175359450758
13299.0,50.39242907603349
,56.41075058061682
13301.0,62.991775302491924
,49.44059092439377
13303.0,50.099977754539744
13304.0,62.18291022280391
,47.963376570881486
13306.0,49.61642492411902
,47.44696227531474
13308.0,47.77403002629822
,50.089527965541585
,48.12049810470984
13311.0,59.149643458110376
13312.0,50.1346357870116
13313.0,50.07544370377915
13314.0,62.46245884569901
13315.0,50.13731215275909
13316.0,48.05573908986855
,47.44696227531474
,49.89134752917747
13319.0,62.58272824435812
13320.0,49.77022657887917
13321.0,50.48452550194616
,50.13731215275909
13323.0,57.01409947656306
13324.0,47.96998571866482
13325.0,48.02460065070603
,50.1346357870116
13327.0,48.02502269875892
13328.0,61.31596447633375
,48.24277453650048
13330.0,47.77403002629822
,49.02281265538335
13332.0,48.147299130549555
13333.0,50.135285437575476
13334.0,47.963376570881486
13335.0,46.41320850104513
13336.0,50.22843484116958
13337.0,63.78512707435659
13338.0,49.00351969107474
13339.0,56.77785809775342
,49.91369396581633
,49.92518102835073
13342.0,47.55585614050377
,47.65175359450758
13344.0,59.029071031882324
,63.78512707435659
13346.0,50.16538141340617
13347.0,48.24277453650048
13348.0,62.69581372693967
13349.0,61.902461955075005
,47.9646772838607
13351.0,49.97768505141929
,63.246994553191115
,50.39242907603349
13354.0,46.903063309085425
13355.0,50.336278375060296
13356.0,47.0260828252623
13357.0,46.40232893919665
13358.0,59.69691694157794
,47.9646772838607
,49.00351969107474
13361.0,47.509670511455845
13362.0,47.93266017977184
,46.868384435371816
13364.0,47.44696227531474
13365.0,50.065644157875376
,47.9646772838607
13367.0,50.39242907603349
,56.41075058061682
13369.0,61.57678764491111
13370.0,49.71306791271781
13371.0,47.509670511455845
13372.0,47.9646772838607
13373.0,46.937571211966315
13374.0,50.09567167203915
,47.65067337832589
13376.0,49.61642492411902
13377.0,47.963376570881486
13378.0,47.55585614050377
,63.82204309093505
13380.0,63.38811735638843
13381.0,50.16538141340617
13382.0,63.78512707435659
13383.0,58.69764402506826
13384.0,50.118572193113856
,47.44696227531474
13386.0,47.44696227531474
13387.0,49.92518102835073
,50.22843484116958
13389.0,60.700892106133935
,49.44059092439377
13391.0,45.79499786368659
13392.0,47.963376570881486
,50.089527965541585
13394.0,61.19026341198074
,50.415563787466276
13396.0,63.136725258205
13397.0,47.93266017977184
13398.0,47.93266017977184
13399.0,49.91448224061026
13400.0,50.22681193438215
13401.0,50.16538141340617
13402.0,58.69764402506826
,50.22843484116958
13404.0,46.92443430577826
13405.0,49.83967676247103
13406.0,63.53373497617316
13407.0,48.02502269875892
13408.0,47.99539367497034
13409.0,46.41584038899043
13410.0,50.16538141340617
13411.0,49.066573118838164
13412.0,47.9646772838607
,49.96682150907068
13414.0,50.22843484116958
13415.0,47.0260828252623
13416.0,50.56396029739776
,47.93266017977184
13418.0,47.509670511455845
,48.654039406106186
13420.0,62.14854024347212
,47.9646772838607
,49.89134752917747
13423.0,47.55585614050377
13424.0,62.59476558452376
13425.0,50.25692849013206
13426.0,48.99864288482674
13427.0,47.9784150216581
13428.0,49.96682150907068
13429.0,62.30992358305713
,50.22681193438215
13431.0,47.9646772838607
,50.16538141340617
13433.0,50.19440321687458
,63.763500620159085
,50.1429525638967
13436.0,50.19440321687458
,50.01901784391634
13438.0,65.0697794217911
,48.24277453650048
,50.065644157875376
13441.0,63.5337795109649
13442.0,47.35613606264898
,47.967168082652755
,56.9580240640844
13445.0,49.97768505141929
,57.4520976179775
13447.0,49.89134752917747
13448.0,50.089527965541585
13449.0,50.07544370377915
13450.0,62.76777416122565
13451.0,47.98474756757435
,48.02460065070603
13453.0,47.55585614050377
13454.0,47.0260828252623
,63.53373497617316
,47.939269327555174
13457.0,47.963376570881486
,47.35613606264898
,49.71306791271781
,48.89376763349375
13461.0,49.71306791271781
13462.0,59.94401945576375
13463.0,60.396018888805884
,59.149643458110376
13465.0,63.08956219975637
13466.0,49.97768505141929
13467.0,47.60739492222704
,47.93266017977184
13469.0,50.02400367715543
,47.0260828252623
13471.0,47.46944640369018
13472.0,47.93266017977184
13473.0,47.566307035411306
13474.0,63.296396061665
13475.0,59.99717203211762
13476.0,47.40325507760026
13477.0,47.19811065246735
13478.0,50.39242907603349
,47.47929391623502
13480.0,49.9773773631964
13481.0,61.31596447633375
,49.49662900636364
,60.93797856248712
,50.198066268269336
,50.09567167203915
,50.39242907603349
,46.449357249659755
,48.02502269875892
13489.0,47.9646772838607
,50.16538141340617
,50.415563787466276
13492.0,47.96998571866482
13493.0,50.02400367715543
13494.0,47.93266017977184
13495.0,47.77403002629822
,47.509670511455845
,50.56396029739776
,47.44696227531474
13499.0,50.16538141340617
13500.0,63.050317773267885
13501.0,47.9646772838607
,48.695587197129626
,50.29564655470723
,46.39605983200495
13505.0,60.396018888805884
13506.0,65.0697794217911
13507.0,50.16538141340617
,62.33664995596102
,49.066573118838164
13510.0,50.19778125498732
,63.506734532203495
13512.0,47.963376570881486
,47.93266017977184
13514.0,47.65175359450758
13515.0,47.967168082652755
13516.0,50.19440321687458
,47.566307035411306
13518.0,49.69193466612695
13519.0,67.25415250063845
13520.0,63.01916625940908
13521.0,49.89134752917747
,47.0260828252623
,47.9784150216581
13524.0,48.02460065070603
13525.0,59.26446612575337
13526.0,47.35613606264898
13527.0,50.16538141340617
,47.516003057372096
,62.58272824435812
13530.0,47.55585614050377
13531.0,59.16422217906731
13532.0,46.93508041317426
,46.84517855674873
,49.61642492411902
13535.0,47.65175359450758
13536.0,50.07544370377915
13537.0,47.053690132892925
13538.0,48.02460065070603
13539.0,47.0260828252623
13540.0,56.52557324825983
,47.55585614050377
13542.0,47.9646772838607
,50.22843484116958
,62.991775302491924
13545.0,50.39242907603349
13546.0,46.41320850104513
,50.16538141340617
13548.0,50.16538141340617
13549.0,50.089527965541585
13550.0,50.48452550194616
13551.0,47.55585614050377
,58.29210089644268
13553.0,47.51919005542167
,61.70954660190366
13555.0,47.51867719450196
,47.566307035411306
13557.0,61.57678764491111
,63.447327491236045
13559.0,49.08586608314674
,47.47929391623502
,47.65175359450758
13562.0,62.58272824435812
13563.0,48.02460065070603
,47.35613606264898
,59.94401945576375
13566.0,61.02999327189327
13567.0,47.939269327555174
13568.0,47.93266017977184
13569.0,47.32889668283986
,49.89134752917747
,49.89134752917747
,50.1346357870116
13573.0,48.02502269875892
,46.868384435371816
13575.0,60.396018888805884
13576.0,47.967168082652755
13577.0,49.08586608314674
13578.0,47.44696227531474
13579.0,62.18291022280391
13580.0,62.14854024347212
,47.963376570881486
13582.0,62.62215654144092
13583.0,47.516003057372096
,62.991775302491924
13585.0,47.19811065246735
,48.12049810470984
13587.0,48.02502269875892
13588.0,49.91448224061026
13589.0,50.09567167203915
13590.0,61.65709662595063
13591.0,63.366490902190925
13592.0,47.51867719450196
,50.16538141340617
13594.0,55.28451162735064
13595.0,49.77022657887917
,49.89134752917747
,50.07544370377915
,47.44696227531474
,50.089527965541585
13600.0,48.12049810470984
13601.0,49.08586608314674
,50.39242907603349
13603.0,47.939269327555174
,46.872346917975776
13605.0,47.9784150216581
13606.0,47.65175359450758
13607.0,48.695587197129626
13608.0,47.35613606264898
,63.447327491236045
,47.59707394908901
13611.0,62.14854024347212
13612.0,47.9646772838607
13613.0,50.07544370377915
13614.0,64.30546029384033
13615.0,49.89134752917747
13616.0,48.08844105811322
13617.0,58.02340450484418
,49.69193466612695
13619.0,63.447327491236045
13620.0,50.39242907603349
,56.09267300592185
,47.9784150216581
13623.0,59.149643458110376
,47.51867719450196
,47.55585614050377
13626.0,49.71673096411255
13627.0,63.47778214028051
,59.26446612575337
13629.0,50.099977754539744
13630.0,63.78512707435659
,49.69193466612695
13632.0,47.963376570881486
13633.0,63.53373497617316
13634.0,47.939269327555174
13635.0,47.509670511455845
13636.0,50.07544370377915
,49.91448224061026
,47.4981996392573
13639.0,47.997884473762404
,63.53373497617316
13641.0,63.53373497617316
13642.0,47.35613606264898
13643.0,46.495542878707695
13644.0,46.40232893919665
,50.184674377714764
13646.0,47.55585614050377
13647.0,46.872346917975776
,47.99539367497034
13649.0,49.91369396581633
,49.92518102835073
13651.0,62.33664995596102
13652.0,47.486595072730346
,46.872346917975776
,50.24772780547817
13655.0,63.697622730817905
13656.0,51.43884598797315
,60.396018888805884
13658.0,47.566307035411306
13659.0,47.9784150216581
,47.44696227531474
,47.094173612619336
,47.509670511455845
,50.19440321687458
13664.0,50.07526500804969
13665.0,47.99539367497034
,50.22843484116958
,63.53373497617316
13668.0,47.46944640369018
,59.26446612575337
,46.872346917975776
13671.0,47.9646772838607
13672.0,47.96998571866482
,59.94401945576375
13674.0,47.963376570881486
13675.0,47.9646772838607
13676.0,60.02877287633918
13677.0,47.55585614050377
13678.0,47.93266017977184
,47.516003057372096
,47.35613606264898
,50.22843484116958
,49.91369396581633
13683.0,46.70997677182224
13684.0,47.55585614050377
13685.0,47.93266017977184
13686.0,50.232593126943826
13687.0,47.65175359450758
,47.058677807953636
13689.0,46.37357570362953
,47.963376570881486
13691.0,63.447327491236045
13692.0,50.02400367715543
,49.89134752917747
13694.0,46.98888176518574
,47.47571551088188
,50.681996174571836
13697.0,47.509670511455845
13698.0,61.70954660190366
,47.6630977140764
13700.0,47.93266017977184
13701.0,47.93266017977184
13702.0,59.69691694157794
13703.0,47.55585614050377
13704.0,50.22843484116958
13705.0,47.93266017977184
13706.0,47.963376570881486
13707.0,47.486595072730346
13708.0,63.296396061665
13709.0,50.089527965541585
13710.0,62.76777416122565
,48.03505154561356
,50.02400367715543
13713.0,50.24772780547817
13714.0,49.89134752917747
13715.0,46.95816537407609
13716.0,62.59476558452376
,47.96998571866482
13718.0,48.12049810470984
13719.0,63.05523810058962
,59.57103070556357
,48.12049810470984
13722.0,47.963376570881486
13723.0,49.71673096411255
13724.0,47.99539367497034
13725.0,47.93266017977184
13726.0,48.02460065070603
13727.0,61.767963909375865
13728.0,47.0260828252623
,47.0260828252623
,50.22681193438215
,50.07544370377915
13732.0,49.91448224061026
13733.0,47.053690132892925
,50.39242907603349
,59.149643458110376
13736.0,48.02460065070603
13737.0,47.486595072730346
13738.0,49.21980345541843
13739.0,50.22681193438215
,47.963376570881486
,47.509670511455845
,50.23144152654998
13743.0,50.184674377714764
13744.0,50.16538141340617
,47.93266017977184
,47.566307035411306
,58.19908568499358
13748.0,47.93266017977184
13749.0,47.93266017977184
,48.02460065070603
13751.0,49.89134752917747
,62.33664995596102
,47.93266017977184
13754.0,47.55585614050377
13755.0,47.93266017977184
13756.0,48.496174334079114
13757.0,48.02460065070603
13758.0,50.16538141340617
13759.0,46.868384435371816
13760.0,47.65175359450758
13761.0,47.9646772838607
,57.205126578270196
13763.0,47.96998571866482
13764.0,47.939269327555174
13765.0,46.90967245686875
13766.0,64.64190593225365
13767.0,47.77403002629822
13768.0,49.96682150907068
13769.0,62.33664995596102
,63.447327491236045
13771.0,47.509670511455845
13772.0,47.44696227531474
13773.0,64.30546029384033
13774.0,62.76777416122565
13775.0,46.868384435371816
,47.40325507760026
13777.0,50.198066268269336
,63.69340577963316
,48.804959786739246
,49.00351969107474
13781.0,47.46944640369018
13782.0,48.076139432429294
13783.0,50.16503770754951
13784.0,48.99864288482674
13785.0,50.118572193113856
,57.65712601131233
13787.0,49.44059092439377
,47.9784150216581
13789.0,60.302062323835344
13790.0,49.89134752917747
13791.0,47.939269327555174
,49.71306791271781
13793.0,50.099977754539744
13794.0,48.02502269875892
,64.55018463753018
13796.0,47.32889668283986
,47.509670511455845
,47.55585614050377
,47.55585614050377
13800.0,63.23785359088904
13801.0,63.38811735638843
,46.50599377361523
13803.0,48.12049810470984
,46.8789560657591
13805.0,47.939269327555174
13806.0,47.566307035411306
13807.0,47.939269327555174
13808.0,57.937832484634455
,49.71306791271781
13810.0,50.07526500804969
,63.69340577963316
13812.0,47.566307035411306
,50.16538141340617
13814.0,47.47571551088188
,57.937832484634455
,47.566307035411306
,47.9646772838607
13818.0,47.65175359450758
13819.0,50.22843484116958
,49.00351969107474
13821.0,47.35737331653991
13822.0,46.903063309085425
,58.69764402506826
13824.0,47.939269327555174
13825.0,47.55585614050377
13826.0,55.9587511475747
13827.0,45.98529123626841
13828.0,48.02460065070603
13829.0,50.19440321687458
13830.0,47.058677807953636
13831.0,59.82869870293511
,58.02340450484418
13833.0,47.55585614050377
,47.55585614050377
,47.55585614050377
13836.0,49.19666874398564
13837.0,46.37357570362953
13838.0,48.06433066629124
13839.0,46.39605983200495
13840.0,62.33664995596102
,48.517307580669964
13842.0,47.486595072730346
13843.0,58.69764402506826
13844.0,63.38811735638843
,47.37862019102442
,47.65175359450758
13847.0,50.24772780547817
,47.19811065246735
13849.0,47.4981996392573
,47.509670511455845
13851.0,62.76777416122565
13852.0,47.37862019102442
,47.65175359450758
,61.70954660190366
,47.93266017977184
,47.93266017977184
13857.0,46.868384435371816
13858.0,49.00351969107474
,47.516003057372096
13860.0,47.6630977140764
13861.0,48.02502269875892
13862.0,49.91448224061026
13863.0,57.205126578270196
,47.0260828252623
13865.0,48.02460065070603
13866.0,48.02460065070603
13867.0,47.44696227531474
13868.0,47.55585614050377
,47.0260828252623
,47.9646772838607
,47.51919005542167
13872.0,49.89134752917747
13873.0,47.93266017977184
,48.76331930601931
13875.0,49.97768505141929
,50.16538141340617
13877.0,57.205126578270196
13878.0,46.96428738890995
,47.99539367497034
13880.0,49.89134752917747
,50.16538141340617
,63.78512707435659
13883.0,47.509670511455845
,47.38077094922483
,47.55585614050377
,47.566307035411306
,46.872346917975776
13888.0,60.700892106133935
13889.0,50.16538141340617
13890.0,47.44696227531474
13891.0,50.118750888843316
,46.868384435371816
13893.0,48.02502269875892
13894.0,47.55585614050377
,50.39242907603349
13896.0,63.14248976092467
,47.51867719450196
13898.0,47.55585614050377
13899.0,47.99539367497034
13900.0,47.509670511455845
,47.35613606264898
13902.0,47.939269327555174
13903.0,63.050317773267885
,48.517307580669964
13905.0,62.76777416122565
,50.184674377714764
,50.415563787466276
13908.0,62.59476558452376
13909.0,48.147299130549555
13910.0,47.55585614050377
,47.93266017977184
13912.0,47.566307035411306
13913.0,48.02460065070603
13914.0,47.509670511455845
,47.967168082652755
13916.0,47.93266017977184
13917.0,50.16538141340617
13918.0,47.93266017977184
13919.0,47.997884473762404
,47.19811065246735
13921.0,47.99539367497034
13922.0,62.76777416122565
,46.45568979557602
,47.55585614050377
13925.0,49.91448224061026
,63.01916625940908
13927.0,47.058677807953636
,47.566307035411306
13929.0,46.8789560657591
13930.0,49.44059092439377
,47.47929391623502
13932.0,46.8789560657591
,46.449357249659755
13934.0,47.93266017977184
,50.02400367715543
13936.0,62.74645450815929
13937.0,45.95269625357709
,59.26446612575337
13939.0,49.89134752917747
13940.0,62.76777416122565
13941.0,47.46944640369018
,46.868384435371816
,63.69340577963316
13944.0,46.5877003400316
13945.0,47.566307035411306
,47.55585614050377
,47.44696227531474
13948.0,64.2190528089032
13949.0,50.415563787466276
13950.0,47.55585614050377
,48.17801552165919
13952.0,47.9646772838607
13953.0,47.93266017977184
13954.0,47.9646772838607
,63.69340577963316
,48.02502269875892
13957.0,47.939269327555174
13958.0,61.767963909375865
13959.0,47.509670511455845
,56.52557324825983
,59.69691694157794
,48.03505154561356
13963.0,45.79499786368659
13964.0,63.82204309093505
,47.46944640369018
,46.868384435371816
,46.96428738890995
13968.0,47.93266017977184
13969.0,57.205126578270196
13970.0,49.89134752917747
13971.0,47.51919005542167
13972.0,49.91448224061026
13973.0,48.02460065070603
13974.0,49.91448224061026
,46.95816537407609
13976.0,61.31596447633375
13977.0,47.47571551088188
13978.0,58.69764402506826
13979.0,64.55018463753018
,49.066573118838164
13981.0,47.486595072730346
13982.0,59.26446612575337
13983.0,59.26446612575337
13984.0,46.868384435371816
13985.0,47.93266017977184
,47.0260828252623
,47.99539367497034
13988.0,47.4981996392573
13989.0,47.55585614050377
13990.0,47.9784150216581
,47.506252858751466
13992.0,50.22843484116958
13993.0,47.509670511455845
13994.0,48.38302393448555
13995.0,47.0260828252623
,48.02460065070603
13997.0,47.9646772838607
13998.0,47.93266017977184
13999.0,47.963376570881486
,46.868384435371816
,50.16538141340617
14002.0,47.053690132892925
14003.0,46.872346917975776
14004.0,48.12049810470984
,61.90848872413406
14006.0,46.96428738890995
14007.0,46.868384435371816
,61.767963909375865
,46.90436402206461
,46.495542878707695
14011.0,47.566307035411306
,47.55585614050377
14013.0,47.55585614050377
14014.0,47.65175359450758
,59.94401945576375
14016.0,47.939269327555174
,63.69340577963316
14018.0,47.93266017977184
14019.0,47.37862019102442
14020.0,47.93266017977184
,61.31596447633375
,48.12049810470984
,47.44696227531474
14024.0,47.55585614050377
,47.55585614050377
14026.0,47.47929391623502
14027.0,48.02951879433472
14028.0,50.22843484116958
14029.0,48.02460065070603
,47.99539367497034
,55.28451162735064
14032.0,47.939269327555174
14033.0,48.02502269875892
,47.55585614050377
14035.0,47.963376570881486
14036.0,47.44696227531474
,47.963376570881486
,47.506252858751466
,47.37862019102442
14040.0,47.197932418666035
14041.0,47.48180896902708
,48.02460065070603
,47.47929391623502
,45.95269625357709
14045.0,47.486595072730346
,60.396018888805884
14047.0,47.44696227531474
14048.0,46.872346917975776
,62.30992358305713
,63.01916625940908
,50.065644157875376
14052.0,47.9646772838607
14053.0,48.42066459207119
14054.0,64.74212238475009
14055.0,58.02340450484418
14056.0,47.9646772838607
,47.93266017977184
,63.01916625940908
14059.0,47.65175359450758
14060.0,47.93266017977184
14061.0,47.44696227531474
,47.963376570881486
14063.0,63.78512707435659
14064.0,47.65175359450758
14065.0,47.516003057372096
14066.0,48.03505154561356
14067.0,47.9784150216581
14068.0,47.997884473762404
,47.44696227531474
14070.0,47.9646772838607
,47.0260828252623
,47.9784150216581
14073.0,47.963376570881486
,47.939269327555174
14075.0,50.22843484116958
14076.0,47.93266017977184
14077.0,47.55585614050377
14078.0,46.449357249659755
14079.0,64.15317491956202
14080.0,58.69764402506826
,47.566307035411306
14082.0,63.447327491236045
14083.0,47.963376570881486
14084.0,47.46944640369018
14085.0,59.82869870293511
14086.0,62.62215654144092
14087.0,47.486595072730346
14088.0,49.69193466612695
14089.0,64.55018463753018
14090.0,47.47571551088188
14091.0,47.4981996392573
14092.0,58.02340450484418
,46.872346917975776
,47.939269327555174
14095.0,47.509670511455845
14096.0,46.37357570362953
,48.24277453650048
14098.0,47.0260828252623
14099.0,47.93266017977184
,47.509670511455845
14101.0,47.44696227531474
14102.0,47.44696227531474
,47.506252858751466
,62.76777416122565
14105.0,47.44696227531474
14106.0,64.55018463753018
14107.0,45.79499786368659
14108.0,47.35737331653991
14109.0,47.44696227531474
14110.0,63.050317773267885
14111.0,47.46944640369018
,60.19099049547104
,47.486595072730346
14114.0,46.868384435371816
,48.02460065070603
14116.0,47.93266017977184
,47.0260828252623
14118.0,59.26446612575337
,46.8789560657591
14120.0,47.46944640369018
14121.0,47.55585614050377
,63.447327491236045
14123.0,47.486595072730346
14124.0,47.55585614050377
14125.0,54.727611618654265
14126.0,54.85405883530801
,58.10218133475667
,54.17315576044856
14129.0,54.65844161667856
14130.0,54.85405883530801
14131.0,56.375377368651286
14132.0,56.67989950206258
,56.67989950206258
14134.0,54.24023783804356
14135.0,54.11491972564084
,53.84254713041732
14137.0,53.851423250943824
14138.0,59.32780229860841
,54.01438215099173
14140.0,54.53056097763248
14141.0,54.4957174551485
,54.186919990408676
14143.0,58.10218133475667
14144.0,54.0858154928896
,54.876222844447376
14146.0,57.15570882270991
14147.0,53.64944854125676
14148.0,53.41180191027636
14149.0,54.561391813609916
14150.0,53.93557192970757
14151.0,54.422938687915405
14152.0,54.11491972564084
14153.0,59.31522709812159
,54.85405883530801
14155.0,53.34989131716918
14156.0,59.32780229860841
14157.0,56.375377368651286
14158.0,54.53056097763248
14159.0,54.24023783804356
14160.0,54.24023783804356
,54.401502772156164
,54.5868970397456
,55.629076479580334
,54.60087065907419
14165.0,59.32780229860841
,53.95678410482849
14167.0,48.744766862823994
14168.0,53.851423250943824
,54.37514129759138
14170.0,54.01438215099173
14171.0,54.727611618654265
14172.0,63.0314767612535
,58.201218035405844
14174.0,53.98189107771213
,54.60591709939594
14176.0,54.186919990408676
14177.0,54.401502772156164
14178.0,54.60087065907419
14179.0,53.84254713041732
14180.0,54.136992311904
14181.0,54.40886645837414
,53.332211449523946
14183.0,54.42070100065094
14184.0,53.332211449523946
,54.53056097763248
14186.0,53.435174796328184
14187.0,54.727611618654265
,54.53056097763248
14189.0,54.11491972564084
,54.08117185683642
14191.0,54.24023783804356
14192.0,53.64944854125676
14193.0,54.162674431734935
14194.0,51.988620311876105
14195.0,54.24023783804356
14196.0,54.5446332071737
,55.10195220593019
,50.81706963964803
14199.0,54.236614244899165
14200.0,56.67989950206258
14201.0,54.85405883530801
14202.0,53.92681944527222
14203.0,54.41484059996885
,47.60414550196431
,64.68253745998173
14206.0,54.561391813609916
14207.0,54.53056097763248
14208.0,60.84912083195169
14209.0,58.10218133475667
14210.0,54.85405883530801
,59.32780229860841
,54.136992311904
14213.0,53.332211449523946
14214.0,54.37514129759138
,54.0858154928896
,54.659325727070026
14217.0,54.186919990408676
,54.3330448019023
14219.0,53.542942060134685
,53.332211449523946
14221.0,54.60087065907419
,54.60087065907419
14223.0,55.39542859368579
14224.0,54.876222844447376
,54.01438215099173
,64.75272168735677
14227.0,53.785327376421854
,53.785327376421854
14229.0,54.32256347318869
14230.0,53.84254713041732
14231.0,53.225028766158815
14232.0,57.576318596167695
14233.0,66.47697589059213
14234.0,54.40886645837414
14235.0,65.2671253186556
14236.0,54.24023783804356
14237.0,53.332211449523946
,55.10195220593019
14239.0,54.727611618654265
14240.0,54.60591709939594
14241.0,54.727611618654265
14242.0,54.727611618654265
,53.83668672973524
14244.0,54.727611618654265
14245.0,54.53056097763248
14246.0,54.4957174551485
,54.91897379444964
,54.659325727070026
,64.68253745998173
14250.0,46.79752474623663
14251.0,66.20951240133742
,54.24023783804356
,54.60591709939594
14254.0,54.85405883530801
14255.0,54.3330448019023
14256.0,54.41789224759364
14257.0,54.37514129759138
14258.0,54.91897379444964
14259.0,54.5446332071737
,60.235815122358176
,54.01438215099173
,53.851423250943824
14263.0,53.7055846862519
14264.0,55.10195220593019
14265.0,53.8140178504145
,53.92681944527222
,49.7618992193913
14268.0,54.876222844447376
,54.53056097763248
14270.0,54.01438215099173
14271.0,54.85405883530801
14272.0,55.10195220593019
14273.0,54.17315576044856
14274.0,54.422938687915405
,54.60591709939594
14276.0,54.40886645837414
14277.0,54.37514129759138
14278.0,54.60087065907419
14279.0,66.47697589059213
14280.0,66.2323068763777
,54.41789224759364
14282.0,54.136992311904
14283.0,54.53068412370685
14284.0,55.10195220593019
,54.939896809037684
,54.01438215099173
14287.0,53.41180191027636
,53.92681944527222
14289.0,53.03647292439781
,54.4957174551485
14291.0,46.548975081707596
14292.0,55.10195220593019
14293.0,54.53056097763248
14294.0,56.7925187961941
14295.0,59.31522709812159
,54.561391813609916
,54.186919990408676
,53.77319668715953
14299.0,54.65844161667856
,64.06031742867567
,56.67989950206258
14302.0,54.53056097763248
,54.422938687915405
,46.548975081707596
14305.0,54.41789224759364
14306.0,54.42070100065094
14307.0,62.83560797685407
,54.01438215099173
14309.0,54.01438215099173
,55.10195220593019
14311.0,54.60591709939594
14312.0,53.84254713041732
14313.0,54.65844161667856
14314.0,66.3624203810616
14315.0,54.53056097763248
,45.74766813576622
14317.0,54.37514129759138
,47.60414550196431
,54.40886645837414
,56.7925187961941
,54.727611618654265
14322.0,54.727611618654265
14323.0,54.53056097763248
14324.0,54.5446332071737
14325.0,66.74139669789027
14326.0,54.91897379444964
14327.0,54.08117185683642
,50.44847700301296
14329.0,54.3330448019023
,54.727611618654265
14331.0,52.92445349331918
14332.0,53.332211449523946
,66.17469662225041
14334.0,54.53056097763248
,54.5868970397456
14336.0,55.10195220593019
14337.0,54.015162390459984
14338.0,53.72953785304811
,54.136992311904
14340.0,50.81706963964803
14341.0,53.435174796328184
,45.74766813576622
14343.0,54.727611618654265
14344.0,53.84254713041732
,57.576318596167695
14346.0,54.401502772156164
14347.0,54.37514129759138
,50.19321287339298
,64.75272168735677
14350.0,54.53056097763248
14351.0,53.84254713041732
,54.727611618654265
14353.0,54.5868970397456
14354.0,54.60591709939594
14355.0,54.422938687915405
14356.0,54.42070100065094
,54.3330448019023
,54.5446332071737
14359.0,64.75272168735677
,54.3330448019023
14361.0,54.561391813609916
,53.84254713041732
14363.0,53.881814572107594
,53.84254713041732
,65.0027045113575
,54.41789224759364
14367.0,55.629076479580334
14368.0,54.40886645837414
,54.01438215099173
,53.84254713041732
14371.0,56.375377368651286
,54.32256347318869
14373.0,54.727611618654265
14374.0,53.82357391913265
14375.0,54.136992311904
,53.83668672973524
,49.7618992193913
14378.0,54.10729640750641
,54.01438215099173
,50.81706963964803
14381.0,54.60087065907419
14382.0,53.93557192970757
,54.422938687915405
14384.0,54.24023783804356
,54.60087065907419
,47.60414550196431
14387.0,64.06031742867567
14388.0,54.85405883530801
14389.0,54.40886645837414
,54.75637553013867
14391.0,54.3330448019023
14392.0,49.7618992193913
14393.0,54.17822165990506
14394.0,54.42070100065094
14395.0,54.08117185683642
14396.0,65.53458880791034
14397.0,53.70283110158842
14398.0,54.53056097763248
,54.53056097763248
14400.0,53.332211449523946
14401.0,54.40886645837414
,65.0027045113575
14403.0,54.41789224759364
,54.91897379444964
14405.0,54.60591709939594
14406.0,66.74139669789027
14407.0,54.53056097763248
,54.60087065907419
14409.0,54.91897379444964
14410.0,54.3330448019023
14411.0,54.85405883530801
14412.0,54.24023783804356
14413.0,54.60087065907419
14414.0,54.236614244899165
,54.40886645837414
14416.0,53.84254713041732
14417.0,54.876222844447376
14418.0,54.01438215099173
,54.17315576044856
14420.0,54.876222844447376
14421.0,53.92681944527222
14422.0,54.162674431734935
,54.401502772156164
,46.548975081707596
,54.37514129759138
14426.0,54.42070100065094
,54.60591709939594
,47.69491025235358
14429.0,54.37514129759138
14430.0,54.41789224759364
14431.0,53.881814572107594
,53.14584899162641
14433.0,54.60087065907419
14434.0,54.17315576044856
14435.0,53.84254713041732
14436.0,53.435174796328184
14437.0,64.06031742867567
14438.0,59.32780229860841
14439.0,55.629076479580334
14440.0,54.08117185683642
14441.0,49.39862039254256
14442.0,60.84185944125118
14443.0,54.3330448019023
14444.0,54.659325727070026
14445.0,54.37514129759138
,58.10218133475667
14447.0,53.84254713041732
14448.0,66.47697589059213
14449.0,53.7055846862519
14450.0,54.85405883530801
,53.435174796328184
,54.53056097763248
,46.548975081707596
,64.88283519204064
14455.0,53.7055846862519
14456.0,54.53056097763248
,53.84254713041732
14458.0,54.727611618654265
,54.37514129759138
,58.201218035405844
,54.41484059996885
14462.0,46.79752474623663
